"com","lib_com","dep","reg","business_crea","nb_crimes","nb_households","pop","income","com_type","party","tax_rate","motorway","iqr_income","nb_businesses","crime_rate"
"78311","Houilles","78",11,0.158315569162369,149,14573.3849620245,32345,5,"B","Right",0.203700006008148,1,20976,1876,0.0102241174845972
"78335","Limay","78",11,0.175193801522255,35,6797.34188567292,16489,2,"B","Left",0.25229999423027,1,14710,645,0.00514907159131883
"78358","Maisons-Laffitte","78",11,0.148106902837753,92,11628.1254534816,23887,6,"B","Right",0.228700011968613,1,29508,1796,0.0079118513442297
"78361","Mantes-la-Jolie","78",11,0.153539821505547,65,17889.1034933546,45107,2,"B","Right",0.230700001120567,1,14656,2260,0.00363349678334334
"78362","Mantes-la-Ville","78",11,0.170299723744392,28,8772.15913820606,19931,2,"B","Centre & Others",0.229699999094009,1,15712,734,0.0031919165576978
"78372","Marly-le-Roi","78",11,0.132752999663353,69,7932.45168745605,16963,6,"B","Right",0.269800007343292,1,22870,919,0.00869844566581009
"78383","Maurepas","78",11,0.158068060874939,34,8580.81696849075,19116,4,"B","Right",0.228400006890297,1,17352,911,0.00396232667878244
"78418","Montesson","78",11,0.12240868806839,56,6162.67636848805,15440,6,"B","Right",0.203700006008148,1,24472,1013,0.00908696102984539
"78423","Montigny-le-Bretonneux","78",11,0.1463293582201,63,15042.6745743,33704,6,"B","Right",0.233300000429153,1,19492,2016,0.00418808501698453
"78440","Les Mureaux","78",11,0.180880323052406,58,11940.1682679711,32249,2,"B","Left",0.218500003218651,1,13548,1454,0.0048575529840381
"78481","Le Pecq","78",11,0.139407247304916,46,7624.02095300968,16554,5,"B","Right",0.25780001282692,1,24988,911,0.00603356159217282
"78490","Plaisir","78",11,0.152530774474144,59,12812.5691177282,32357,4,"B","Right",0.223600000143051,1,18562,1462,0.00460485320764937
"78498","Poissy","78",11,0.138097539544106,94,17503.3053273864,37497,4,"B","Right",0.213200002908707,1,19959,2071,0.00537041422987255
"78517","Rambouillet","78",11,0.117538459599018,35,13307.7849396379,26080,4,"I","Right",0.208700001239777,1,18418,1625,0.00263003949633652
"78545","Saint-Cyr-l'École","78",11,0.167155429720879,42,8519.13508834673,18835,4,"B","Right",0.204199999570847,1,19542,682,0.00493007794388089
"78551","Saint-Germain-en-Laye","78",11,0.129395216703415,111,21291.9002945058,41719,6,"B","Right",0.241100013256073,1,29900,3555,0.0052132500370877
"78586","Sartrouville","78",11,0.161674484610558,180,22127.041587716,53126,4,"B","Right",0.203700006008148,1,19353,2771,0.00813484257651183
"78621","Trappes","78",11,0.17318794131279,60,12199.3794953984,32639,2,"B","Left",0.233300000429153,1,13156,1559,0.00491828293583555
"78624","Triel-sur-Seine","78",11,0.161434978246689,52,5000.10983433747,12150,5,"B","Right",0.214800000190735,1,18970,669,0.0103997715495964
"78640","Vélizy-Villacoublay","78",11,0.147540986537933,53,11159.8468959905,21339,5,"B","Right",0.151199996471405,1,17810,1342,0.00474916909649018
"78642","Verneuil-sur-Seine","78",11,0.171745151281357,39,6829.69236676231,15808,5,"B","Right",0.214800000190735,1,20254,722,0.00571035969201178
"78646","Versailles","78",11,0.126200988888741,167,42147.6486862025,87814,6,"B","Right",0.186599999666214,1,27512,7702,0.00396226136464569
"78674","Villepreux","78",11,0.157216489315033,17,4336.84858132241,10245,5,"B","Right",0.230900004506111,1,17290,388,0.00391989705917201
"78686","Viroflay","78",11,0.164543524384499,40,7560.92079579868,16038,6,"B","Right",0.194899991154671,1,25300,942,0.00529036093358186
"78688","Voisins-le-Bretonneux","78",11,0.125506073236465,19,4667.8223610032,11680,6,"B","Right",0.233300000429153,1,22364,741,0.00407042053672251
"79049","Bressuire","79",75,0.0772163942456245,33,9377.05632243668,20406,2,"I","Right",0.257400006055832,0,11566,1049,0.00351922808878093
"79191","Niort","79",75,0.123794712126255,257,34400.8876434798,61059,3,"C","Centre & Others",0.262600004673004,1,16982,3215,0.00747073746071522
"79202","Parthenay","79",75,0.0876369327306747,56,6028.57828720402,10918,2,"C","Right",0.2567999958992,1,12565,639,0.00928908895798251
"80001","Abbeville","80",32,0.110068261623383,78,12207.7933817235,23932,2,"C","Left",0.271699994802475,1,15068,1172,0.006389361087711
"80016","Albert","80",32,0.0797545984387398,21,5120.8218054621,10182,2,"I","Right",0.223600000143051,1,13524,489,0.00410090426845169
"80021","Amiens","80",32,0.136461973190308,525,73540.5227942445,136172,2,"C","Right",0.258300006389618,1,17834,6009,0.00713892123759947
"81004","Albi","81",76,0.105962134897709,208,29082.9445184425,51656,2,"C","Right",0.375099986791611,1,17186,3539,0.0071519580786636
"81065","Castres","81",76,0.105223029851913,521,23264.9022988471,43023,2,"C","Right",0.349900007247925,0,15114,2623,0.0223942483534873
"81099","Gaillac","81",76,0.105009630322456,53,7866.95560075871,15760,2,"C","Centre & Others",0.342999994754791,1,14120,1038,0.00673704069143196
"81105","Graulhet","81",76,0.111269615590572,47,6497.04146985626,12765,2,"I","Left",0.342999994754791,1,12174,701,0.00723406187540309
"81140","Lavaur","81",76,0.115479119122028,15,5581.47137682935,11196,3,"C","Right",0.333300024271011,1,14346,814,0.00268746339222849
"81163","Mazamet","81",76,0.0920096859335899,55,6063.57050150523,10548,2,"C","Right",0.349900007247925,0,13780,826,0.00907056329044854
"82033","Castelsarrasin","82",76,0.0899182558059692,104,6397.3552437884,14393,2,"C","Left",0.315699994564056,1,12872,734,0.0162567179774767
"82112","Moissac","82",76,0.122940428555012,53,6555.11354198233,12929,2,"B","Right",0.346399992704391,1,15011,789,0.00808529091991476
"82121","Montauban","82",76,0.142920851707458,378,31595.7149591998,61452,2,"C","Right",0.333200007677078,1,16236,4485,0.0119636476176633
"83023","Brignoles","83",93,0.131455391645432,87,8880.54430597878,17464,2,"C","Right",0.330900013446808,1,14648,1491,0.00979669680172956
"83034","Carqueiranne","83",93,0.140643626451492,41,7001.0590220074,10165,4,"B","Right",0.358899980783463,1,20752,839,0.00585625687072756
"83042","Cogolin","83",93,0.120029456913471,32,8430.20610105524,12542,2,"I","Centre & Others",0.246100008487701,1,13732,1358,0.00379587398177542
"83047","La Crau","83",93,0.138866722583771,48,8393.35644804752,17663,4,"B","Right",0.358899980783463,1,14104,1253,0.00571880871461927
"83049","Cuers","83",93,0.136574074625969,43,5553.13227485549,10975,3,"B","Right",0.246399998664856,1,14130,864,0.00774337758794319
"83050","Draguignan","83",93,0.118110239505768,172,20795.4131442754,41149,2,"C","Right",0.282999992370605,1,15470,2921,0.00827105471801355
"83061","Fréjus","83",93,0.131801217794418,226,43234.4572766085,53734,2,"C","Centre & Others",0.268999993801117,1,15714,5091,0.00522731206162902
"83062","La Garde","83",93,0.119588747620583,83,12859.3420863273,25433,3,"B","Right",0.358899980783463,1,15464,1848,0.00645445151414471
"83069","Hyères","83",93,0.11122427880764,180,39357.842638907,57578,3,"B","Right",0.358899980783463,1,16464,4909,0.00457342140552343
"83090","Ollioules","83",93,0.117279127240181,127,6845.3034022621,13611,4,"B","Right",0.358899980783463,1,17744,1279,0.0185528664745571
"83098","Le Pradet","83",93,0.136986300349236,78,6974.24462623556,10426,4,"B","Right",0.358899980783463,1,16712,803,0.0111840068968303
"83107","Roquebrune-sur-Argens","83",93,0.137117341160774,152,13953.094560029,13403,4,"I","Right",0.268999993801117,1,16192,1568,0.0108936407867133
"83112","Saint-Cyr-sur-Mer","83",93,0.130255565047264,89,10234.181096633,12250,4,"B","Right",0.256999999284744,1,18218,1213,0.0086963479695782
"83115","Sainte-Maxime","83",93,0.111383706331253,81,16802.40941126,14514,3,"C","Right",0.235499992966652,1,17847,2038,0.00482073719413827
"83116","Saint-Maximin-la-Sainte-Baume","83",93,0.156105101108551,133,7395.54322992129,16472,3,"I","Right",0.340400010347366,1,15112,1294,0.017983804010759
"83118","Saint-Raphaël","83",93,0.119603857398033,141,35235.3204189616,35909,4,"B","Right",0.268999993801117,1,19106,3938,0.00400166646204591
"83123","Sanary-sur-Mer","83",93,0.133193492889404,164,15452.1274113359,16427,4,"B","Right",0.256999999284744,1,19296,1907,0.0106134252995926
"83126","La Seyne-sur-Mer","83",93,0.152740344405174,195,36105.3421633151,65691,2,"B","Left",0.358899980783463,1,15360,4452,0.00540086281741792
"83129","Six-Fours-les-Plages","83",93,0.125545486807823,160,25400.0185307306,34000,4,"B","Right",0.358899980783463,1,16051,2979,0.00629920800279817
"83130","Solliès-Pont","83",93,0.116550117731094,39,5339.02614226487,11098,3,"B","Right",0.314999997615814,1,14953,858,0.00730470294784056
"83137","Toulon","83",93,0.129684284329414,1132,92864.2238167279,169517,2,"C","Right",0.358899980783463,1,16874,11181,0.0121898396764082
"83144","La Valette-du-Var","83",93,0.127810657024384,105,11948.7995128826,23622,3,"B","Right",0.358899980783463,1,14506,1690,0.00878749366300725
"83148","Vidauban","83",93,0.167694211006165,106,6276.29909975019,11505,2,"B","Right",0.282999992370605,1,13664,811,0.0168889337992542
